"","exchange","stock.symb","company","current.price","stock.vel1","stock.vel2","stock.vel3","reachighest","monthly.interest.n180","delta.range","pred.lwr","pred.median","pred.upr","is.interested"
"129","AMEX","ID","PARTS iD Inc. Class A Common Stock","4.337","0.0261409567949966","-0.0240332398865456","-0.0448227988396544","24.709%","-5.42065553722577","0.281307253728045","3.464","5.11121401655117","6.363","FALSE"
"130","AMEX","IDW","IDW Media Holdings Class B Common Stock","3.21","0.0434182032333884","0.0160686865439563","-0.0399174795152283","45.629%","-4.1180999877459","0.238051456341196","2.8","3.3684375004609","3.697","FALSE"
"131","AMEX","IDW","IDW Media Holdings Class B Common Stock","3.21","0.0434182032333884","0.0160686865439563","-0.0399174795152283","45.753%","-4.1180999877459","0.238051456341196","2.8","3.3684375004609","3.697","FALSE"
"132","AMEX","IGC","India Globalization Capital Inc. Common Stock","1.405","-0.00238387394839448","0.00174240954411876","0.000962417919776664","65.065%","0.0756556734393676","0.0552533275371205","0.935","1.58194841591311","1.835","FALSE"
"133","AMEX","IHT","InnSuites Hospitality Trust Shares of Beneficial Interest","3.8399","0.00146608992306507","-0.00116006921485334","0.00454479046395769","95.443%","-14.3053863940602","-0.216335888981291","0.455","2.85216681509269","5.215","FALSE"
"134","AMEX","IMH","Impac Mortgage Holdings Inc. Common Stock","1.49","0.0114758505331766","-0.0129054803626019","-0.00499874559721503","26.41%","-8.90361469004332","0.079890440831079","0.892","1.28036050307153","1.475","FALSE"
"135","AMEX","IMO","Imperial Oil Limited Common Stock","34.889999","-0.00639416936492448","0.000700873606409927","0.00204132403627571","16.956%","0.257504439567935","0.863130434439363","24.232","30.7987578468275","36.369","FALSE"
"136","AMEX","INDO","Indonesia Energy Corporation Limited Ordinary Shares","4.02","-0.0190750838907535","0.0243458300398528","-0.0114200563035848","0%","-5.19520454828336","0.277038785530124","3.707","4.45443530836403","4.717","FALSE"
"137","AMEX","INFU","InfuSystems Holdings Inc. Common Stock","15.915","0.00250144292660101","-4.85088730709638e-05","0.0243757799172865","94.327%","-7.57299029189691","0.536420564714035","10.027","13.1630447401815","15.505","FALSE"
"138","AMEX","INTT","inTest Corporation Common Stock","11.98","0.00142249509356863","0.00745534065303646","0.00979501083764479","96.094%","-5.31240409873736","0.490623461130554","8.321","11.4468336885629","13.847","TRUE"
"139","AMEX","INUV","Inuvo Inc.","0.7293","0.00291791121385591","-0.00200923298069009","-9.31334735939948e-05","27.836%","-2.15100268890205","0.0332287193416914","0.556","0.73453199310906","0.856","FALSE"
"140","AMEX","IOR","Income Opportunity Realty Investors Inc. Common Stock","12.91","0.00615725572313436","0.00887263205155485","0.000635770055735903","87.287%","-0.989713176530238","0.113723637375372","10.889","12.0217294282593","13.002","FALSE"
"141","AMEX","ISDR","Issuer Direct Corporation Common Stock","25.995001","0.00276109657133174","0.0201244825623625","0.0256700198021541","94.389%","0.100594936336318","0.61303384959189","24.824","26.8739375692723","28.133","TRUE"
"142","AMEX","ISR","IsoRay Inc. Common Stock (DE)","0.6109","0.00165421970078967","-0.000632113254664591","0.000818978138915343","13.701%","-5.96332250376351","0.0253630699176135","0.509","0.596345417995522","0.657","FALSE"
"143","AMEX","ITP","IT Tech Packaging Inc. Common Stock","0.4025","-0.000819970927370882","-0.000344721841814358","-0.000517072788001365","0.62%","-4.96745235150909","0.0220478574575118","0.324","0.377105917988793","0.4","FALSE"
"144","AMEX","ITRG","Integra Resources Corp. Common Shares","2.43","-0.000651851726257974","-0.00546725505044294","-0.0078711479064515","0.654%","-5.76353386254564","0.116804043785947","2.051","2.36300950128131","2.541","FALSE"
"145","AMEX","JOB","GEE Group Inc. Common Stock","0.4872","0.00841497293282796","-0.00419917526805306","-0.000503269690931486","22.629%","-3.94824517109202","0.0182130885989302","0.391","0.466972359421822","0.512","FALSE"
"146","AMEX","KIQ","Kelso Technologies Inc Ordinary Shares","0.6799","0.0030433767810348","-0.000895226353239708","-0.000278116185292545","15.22%","-0.991816471932827","0.0601100936930123","0.543","0.661619108717665","0.68","FALSE"
"147","AMEX","KULR","KULR Technology Group Inc. Common Stock","2.965","-0.00462389972879816","-0.00183403730260487","0.00430945887497667","8.486%","1.27863941577691","0.163934268685464","1.84","2.41284527314572","2.692",NA
"148","AMEX","KULR","KULR Technology Group Inc. Common Stock","2.965","-0.00462389972879816","-0.00183403730260487","0.00430945887497667","8.569%","1.27863941577691","0.163934268685464","1.84","2.41284527314572","2.692",NA
"149","AMEX","LCTX","Lineage Cell Therapeutics Inc. Common Stock","2.44","-0.000332857366867188","-0.00128710965050397","0.00234105908757262","26.069%","-1.81815588831508","0.098991550125092","2.135","2.47489044820559","2.705","FALSE"
"150","AMEX","LEU","Centrus Energy Corp. Class A Common Stock","63.950001","-0.216803665423557","0.000119719837905705","0.0461501540630636","6.448%","18.1436259546971","3.95324551192425","33.587","46.2253172431483","53.446",NA
"151","AMEX","LGL","LGL Group Inc. (The) Common Stock","12.65","-0.000198090876266895","0.00448124900866462","0.0054046257642712","78.735%","3.8694433952343","0.504017140663336","11.136","12.9423964966186","14.027","FALSE"
"152","AMEX","LNG","Cheniere Energy Inc. Common Stock","104.970001","0.0671424338555443","0.0444894404185342","0.0307027033879096","99.535%","3.86252008121284","2.77406353890046","92.012","101.652544878528","108.368","FALSE"
"153","AMEX","LODE","Comstock Mining Inc. Common Stock","2.225","-0.0621039668787055","-0.0163435216911364","0.00413596792513154","7.099%","-7.56073810759291","0.12739477550133","1.885","2.45491013150763","2.836",NA
"154","AMEX","LODE","Comstock Mining Inc. Common Stock","2.225","-0.0621039668787055","-0.0163435216911364","0.00413596792513154","7.223%","-7.56073810759291","0.12739477550133","1.885","2.45491013150763","2.836",NA
"155","AMEX","LOV","Spark Networks Inc. American Depositary Shares (each representing one-tenth of an Ordinary Share)","2.53","-0.00765197224285426","0.0181207908035236","-0.00970187097972128","70.521%","-14.3382704686912","0.182857204164179","1.803","2.50306634454137","3.027","FALSE"
"156","AMEX","LSF","Laird Superfood Inc. Common Stock","17.85","0.0122227161990232","-0.164000039043947","-0.159864097554786","23.704%","-13.5437171851165","0.772431933068219","11.531","14.9372432876976","17.911","FALSE"
"157","AMEX","LXFR","Luxfer Holdings PLC Ordinary Shares","20.58","-0.00471472769375584","0.0147808793236099","0.000664264442002553","66.181%","-1.72081268011813","0.618953370029146","18.673","20.2103328343536","21.187","FALSE"
"158","AMEX","MAG","MAG Silver Corporation Ordinary Shares","19.92","-0.000899381332466617","-0.00331303486748523","0.0177158969859125","95.629%","-3.82490964668371","0.692585706070417","14.63","17.4891113042417","19.654","FALSE"
"159","AMEX","MCF","Contango Oil & Gas Company Common Stock (TX)","4.16","-0.0493934853447945","-0.00870361121321468","0.00150336171023095","13.236%","-0.900954067113102","0.155648875845145","2.982","4.08791370201134","4.88","FALSE"
"160","AMEX","MHH","Mastech Digital Inc Common Stock","18.84","0.000808371478099828","0.00762193550124237","0.021331211059492","84.377%","2.76743204282286","0.6777246852497","16.505","18.4024384506098","19.233","FALSE"
"161","AMEX","MIMO","Airspan Networks Holdings Inc. Common Stock","7.69","0.00355700029859474","1.25761017461867e-05","-0.0484561285800453","24.425%","-7.31547598959089","0.905801033612534","5.616","7.41810720071248","8.036","FALSE"
"162","AMEX","MITQ","Moving iMage Technologies Inc. Common Stock","2.756","-0.203000041819337","-0.0162312579626648","-0.002572099061314","0%","-20.7725629719255","-0.742400145790839","-6.266","1.0364898796222","5.024",NA
"163","AMEX","MLSS","Milestone Scientific Inc. Common Stock","1.96","0.00297243484736153","-0.00245076589023697","0.00339113342336614","92.653%","-1.66972165093026","0.143419522813499","1.518","1.96558043879143","2.232","FALSE"
"164","AMEX","MMX","Maverix Metals Inc. Common Shares","4.695","-0.0026693691704718","0.00723209145296902","-0.00422158356751518","80.372%","-4.52995579106188","0.143878791757089","3.816","4.42986408178237","4.876","FALSE"
"165","AMEX","MSN","Emerson Radio Corporation Common Stock","1.1882","0.00083332148418484","0.00114183133278654","-1.67847883975932e-05","91.352%","-0.297629973433944","0.0823438644462735","1.004","1.24000907684214","1.332","FALSE"
"166","AMEX","MTA","Metalla Royalty & Streaming Ltd. Common Shares","7.445","-0.0042945759696243","0.00355680030078262","0.0106821311579762","90.949%","-7.11653086556777","0.311520941047547","5.53","6.71369857986292","7.579","TRUE"
"167","AMEX","MTNB","Matinas Biopharma Holdings Inc. Common Stock","1.125","0.000774449933985304","-0.00324994292081782","0.000117832837264602","36.039%","9.07509741567023","0.0921117343186708","0.842","1.16551328286277","1.337","FALSE"
"168","AMEX","MXC","Mexco Energy Corporation Common Stock","11.9","-0.00451127818018378","0.00341392996481098","0.00897334982969001","99.101%","6.48215361151072","0.910920270832264","9.142","11.6380830649524","12.278","TRUE"
"169","AMEX","MYO","Myomo Inc. Common Stock","10","-0.626388874235896","-0.135119324821095","0.0254802799765385","0.436%","3.47027128317914","0.669576124508126","9.263","11.6558245365246","13.182",NA
"170","AMEX","NAK","Northern Dynasty Minerals Ltd. Common Stock","0.423","-0.00406009181518788","0.000513031874153736","-7.79859368600871e-05","0.248%","-4.66989773818791","0.0331332510590912","0.321","0.423325875142371","0.474","FALSE"
"171","AMEX","NAVB","Navidea Biopharmaceuticals Inc. Common Stock","1.48","-0.036581456353361","-0.0244020171993691","7.23353051989336e-05","2.108%","-1.7363727493379","0.067839081167417","1.428","1.66701618630563","1.828",NA
"172","AMEX","NAVB","Navidea Biopharmaceuticals Inc. Common Stock","1.48","-0.036581456353361","-0.0244020171993691","7.23353051989336e-05","2.139%","-1.7363727493379","0.067839081167417","1.428","1.66701618630563","1.828",NA
"173","AMEX","NBH","Neuberger Berman Municipal Fund Inc. Common Stock","15.3319","0.0026414666488618","-0.00133944206681403","0.00555416620768668","97.923%","0.106316651666183","0.237333889818093","15.174","16.0670009498285","16.622","FALSE"
"174","AMEX","NBO","Neuberger Berman New York Municipal Fund Inc. Common Stock","12.58","0.00201429585131484","-0.00235185823592038","0.00314856521983968","96.156%","0.0637945363670678","0.110240446181177","12.606","13.1205203419654","13.533","FALSE"
"175","AMEX","NBO","Neuberger Berman New York Municipal Fund Inc. Common Stock","12.58","0.00201429585131484","-0.00235185823592038","0.00314856521983968","96.311%","0.0637945363670678","0.110240446181177","12.606","13.1205203419654","13.533","FALSE"
"176","AMEX","NBW","Neuberger Berman California Municipal Fund Inc Common Stock","13.9229","0.00256271258584866","-0.00315275966144235","0.00362355582984185","98.698%","-0.0329009787467083","0.108002862136054","13.846","14.3451541067905","14.728","FALSE"
"177","AMEX","NBY","NovaBay Pharmaceuticals Inc. Common Stock","0.512","-0.0417096602323065","-0.000338088322141843","-0.000640528073744033","8.091%","-4.05961233058549","0.0306342740950392","0.491","0.577674449112806","0.614","FALSE"
"178","AMEX","NEN","New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership","60.25","0.0177492465790446","0.0262665328149518","-1.54802306256492e-05","54.915%","0.235582645571109","0.509263886661891","58.49","61.2716835612406","63.476","FALSE"
"179","AMEX","NES","Nuverra Environmental Solutions Inc. Common Stock","2.015","-0.0287933238116083","-0.0199732102127914","-0.000598179131007532","9.085%","0.0340008414463799","0.115404045698603","1.94","2.21254170944085","2.322",NA
"180","AMEX","NEWP","New Pacific Metals Corp. Common Shares","3.54","-0.000840945405214168","0.00175813778128662","0.00500444591318543","90.67%","-10.0855813360095","0.193402163041242","2.108","2.97577164457886","3.638",NA
"181","AMEX","NFGC","New Found Gold Corp Common Shares","7.7445","0.0142086709479194","0.0917568025135793","-0.02541733788953","64.976%","-5.977397636333","0.447242373951553","4.451","6.78664320502645","8.532","FALSE"
"182","AMEX","NG","Novagold Resources Inc.","7.24","0.000865193984002547","-0.00218962923166255","0.00723221776809646","82.672%","-6.35591178717817","0.223650553852451","5.343","6.6010345687427","7.614","FALSE"
"183","AMEX","NGD","New Gold Inc.","1.465","-0.00884775575864157","-0.00358528385019695","0.00143740973102323","0%","-10.4156226995136","0.0767991482955068","0.712","1.09740474347073","1.406",NA
"184","AMEX","NHC","National HealthCare Corporation Common Stock","69.839996","0.0286041697248355","0.0143814724687224","-0.00976743192006381","79.417%","-0.521227604313734","1.68074226114499","66.845","71.3732373802698","74.214","FALSE"
"185","AMEX","NHS","Neuberger Berman High Yield Strategies Fund","13.115","-0.000108221539159981","0.00265641485721243","0.00602987657299881","99.566%","0.204865090039341","0.0897718547764299","12.278","12.7847604402121","13.204","TRUE"
"186","AMEX","NHS","Neuberger Berman High Yield Strategies Fund","13.115","-0.000108221539159981","0.00265641485721243","0.00602987657299881","99.659%","0.204865090039341","0.0897718547764299","12.278","12.7847604402121","13.204","TRUE"
"187","AMEX","NHS","Neuberger Berman High Yield Strategies Fund","13.115","-0.000108221539159981","0.00265641485721243","0.00602987657299881","99.876%","0.204865090039341","0.0897718547764299","12.278","12.7847604402121","13.204","TRUE"
"188","AMEX","NML","Neuberger Berman MLP and Energy Income Fund Inc. Common Stock","5.415","-0.00443736567778279","0.00225048821949131","-0.00372401275956813","17.69%","1.59187234670126","0.10197844613959","4.739","5.19010626965814","5.548","FALSE"
"189","AMEX","NNVC","NanoViricides Inc. Common Stock","5.17","-0.048263490343053","-0.0420997417315069","-0.00205378458531606","8.215%","5.0201001030687","0.411927895922062","3.968","5.01169619475351","5.302",NA
"190","AMEX","NOG","Northern Oil and Gas Inc. Common Stock","24.309999","-0.159580847944164","-0.021050092834951","-0.0136897891226436","9.299%","5.35976608921924","1.07152046861779","17.044","22.4058872290548","26.41",NA
"191","AMEX","NRO","Neuberger Berman Real Estate Securities Income Fund Inc. Neuberger Berman Real Estate Securities Income Fund Inc.","5.0302","0.00074380612723969","0.000998737260003796","0.00120705031602764","98.109%","1.11576138190259","0.0564216269775581","4.842","5.11622439430586","5.343","TRUE"
"192","AMEX","NRO","Neuberger Berman Real Estate Securities Income Fund Inc. Neuberger Berman Real Estate Securities Income Fund Inc.","5.0302","0.00074380612723969","0.000998737260003796","0.00120705031602764","98.14%","1.11576138190259","0.0564216269775581","4.842","5.11622439430586","5.343",NA
"193","AMEX","NTIP","Network-1 Technologies Inc. Common Stock","2.9","0.00105651138089857","0.000807497490676284","0.00181108356044829","47.675%","-2.82175417215638","0.0570827035059054","2.565","2.90329966429768","3.108","FALSE"
